,States,Count,Week_index
24,OR,180.28571428571428,33
25,LA,173.0,33
26,IA,172.42857142857142,33
27,SC,159.71428571428572,33
28,CT,157.71428571428572,33
29,KY,155.28571428571428,33
30,OK,147.14285714285714,33
31,UT,125.42857142857143,33
32,KS,112.42857142857143,33
33,NE,104.85714285714286,33
34,AR,88.28571428571429,33
35,NM,70.85714285714286,33
36,MS,67.28571428571429,33
37,ME,55.42857142857143,33
38,ID,53.57142857142857,33
39,RI,52.857142857142854,33
40,NH,50.0,33
41,WV,41.142857142857146,33
42,SD,39.142857142857146,33
43,MT,28.714285714285715,33
44,ND,23.0,33
45,VT,18.428571428571427,33
46,WY,16.714285714285715,33
47,DE,9.857142857142858,33
0,CA,2297.0,34
1,NY,1459.5714285714287,34
2,TX,1437.142857142857,34
3,FL,793.2857142857143,34
4,PA,698.8571428571429,34
5,VA,688.5714285714286,34
6,OH,672.8571428571429,34
7,IL,660.7142857142857,34
8,WA,539.1428571428571,34
9,GA,510.2857142857143,34
10,NJ,448.57142857142856,34
11,AL,418.7142857142857,34
12,NC,417.85714285714283,34
13,MI,414.57142857142856,34
14,AZ,405.2857142857143,34
15,MN,396.14285714285717,34
16,MD,369.42857142857144,34
17,MA,354.57142857142856,34
18,TN,341.57142857142856,34
19,CO,330.2857142857143,34
20,IN,306.2857142857143,34
21,NV,287.85714285714283,34
22,MO,281.57142857142856,34
23,OR,266.0,34
24,IA,232.14285714285714,34
25,WI,218.85714285714286,34
26,LA,209.0,34
27,KY,202.85714285714286,34
28,OK,187.28571428571428,34
29,SC,176.85714285714286,34
30,CT,170.0,34
31,NM,141.71428571428572,34
32,KS,140.42857142857142,34
33,NE,122.85714285714286,34
34,UT,120.85714285714286,34
35,AR,112.42857142857143,34
36,MS,88.0,34
37,NH,81.42857142857143,34
38,RI,72.85714285714286,34
39,ID,65.71428571428571,34
40,ME,65.28571428571429,34
41,SD,58.0,34
42,WV,56.0,34
43,MT,33.714285714285715,34
44,ND,33.57142857142857,34
45,VT,29.857142857142858,34
46,WY,18.0,34
47,DE,14.285714285714286,34
0,CA,2322.285714285714,35
1,NY,1331.2857142857142,35
2,TX,1264.2857142857142,35
3,FL,784.7142857142857,35
4,PA,666.0,35
5,VA,630.4285714285714,35
6,IL,572.4285714285714,35
7,OH,562.2857142857143,35
8,GA,471.0,35
9,NJ,424.85714285714283,35
10,AL,421.7142857142857,35
11,NC,412.57142857142856,35
12,WA,403.0,35
13,AZ,393.7142857142857,35
14,MD,373.7142857142857,35
15,MA,346.57142857142856,35
16,MN,326.7142857142857,35
17,MI,317.42857142857144,35
18,TN,306.42857142857144,35
19,CO,305.7142857142857,35
20,IN,279.14285714285717,35
21,NV,261.85714285714283,35
22,MO,236.85714285714286,35
23,OR,233.28571428571428,35
24,SC,200.57142857142858,35
25,LA,199.85714285714286,35
26,WI,195.28571428571428,35
27,KY,189.71428571428572,35
28,OK,173.57142857142858,35
29,IA,165.0,35
30,CT,164.14285714285714,35
31,KS,126.42857142857143,35
32,UT,113.0,35
33,AR,106.57142857142857,35
34,NM,103.85714285714286,35
35,NE,103.28571428571429,35
36,MS,82.14285714285714,35
37,NH,71.71428571428571,35
38,RI,68.0,35
39,ME,61.857142857142854,35
40,ID,55.285714285714285,35
41,WV,48.714285714285715,35
42,SD,43.857142857142854,35
43,MT,28.571428571428573,35
44,ND,23.714285714285715,35
45,VT,23.0,35
46,WY,17.142857142857142,35
47,DE,14.428571428571429,35
0,CA,1753.7142857142858,36
1,NY,1033.857142857143,36
2,TX,1012.1428571428571,36
3,FL,636.8571428571429,36
4,PA,540.7142857142857,36
5,VA,508.2857142857143,36
6,OH,479.2857142857143,36
7,IL,428.85714285714283,36
8,GA,389.85714285714283,36
9,NJ,344.0,36
10,AZ,344.0,36
11,WA,343.42857142857144,36
12,AL,332.57142857142856,36
13,NC,324.2857142857143,36
14,MD,303.85714285714283,36
15,MA,263.14285714285717,36
16,TN,258.42857142857144,36
17,MI,236.85714285714286,36
18,CO,227.71428571428572,36
19,MN,214.71428571428572,36
20,IN,211.0,36
21,NV,199.14285714285714,36
22,MO,184.28571428571428,36
23,LA,172.85714285714286,36
24,OR,172.42857142857142,36
25,KY,147.57142857142858,36
26,WI,144.14285714285714,36
27,IA,130.14285714285714,36
28,OK,129.28571428571428,36
29,CT,127.71428571428571,36
30,SC,125.57142857142857,36
31,KS,86.28571428571429,36
32,NM,80.71428571428571,36
33,AR,76.57142857142857,36
34,UT,74.0,36
35,NH,69.14285714285714,36
36,MS,65.28571428571429,36
37,NE,63.714285714285715,36
38,RI,51.714285714285715,36
39,ME,46.57142857142857,36
40,ID,44.142857142857146,36
41,WV,40.0,36
42,SD,33.57142857142857,36
43,MT,23.571428571428573,36
44,VT,17.857142857142858,36
45,WY,16.142857142857142,36
46,ND,15.428571428571429,36
47,DE,15.0,36
0,CA,2455.285714285714,37
1,NY,1289.2857142857142,37
2,TX,1222.2857142857142,37
3,FL,769.1428571428571,37
4,PA,681.2857142857143,37
5,VA,675.7142857142857,37
6,IL,533.2857142857143,37
7,OH,531.8571428571429,37
8,GA,500.42857142857144,37
9,NC,429.85714285714283,37
10,WA,424.42857142857144,37
11,AZ,421.57142857142856,37
12,NJ,415.0,37
13,AL,387.57142857142856,37
14,MA,348.57142857142856,37
15,MD,320.42857142857144,37
16,TN,314.85714285714283,37
17,MI,305.7142857142857,37
18,CO,273.7142857142857,37
19,MN,264.2857142857143,37
20,IN,261.7142857142857,37
21,NV,221.85714285714286,37
22,OR,217.0,37
23,MO,206.71428571428572,37
24,LA,194.0,37
25,SC,188.71428571428572,37
26,KY,186.42857142857142,37
27,WI,167.85714285714286,37
28,IA,166.85714285714286,37
29,OK,152.28571428571428,37
30,CT,147.42857142857142,37
31,AR,117.85714285714286,37
32,UT,112.42857142857143,37
33,KS,106.14285714285714,37
34,MS,87.14285714285714,37
35,NM,85.14285714285714,37
36,NH,74.42857142857143,37
37,NE,69.85714285714286,37
38,RI,62.857142857142854,37
39,ID,61.57142857142857,37
40,WV,55.714285714285715,37
41,ME,50.714285714285715,37
42,SD,40.857142857142854,37
43,MT,31.857142857142858,37
44,VT,23.714285714285715,37
45,WY,23.0,37
46,ND,22.285714285714285,37
47,DE,17.428571428571427,37
0,CA,2367.714285714286,38
1,TX,1392.857142857143,38
2,NY,1335.2857142857142,38
3,FL,790.5714285714286,38
4,PA,686.2857142857143,38
5,VA,684.5714285714286,38
6,IL,551.7142857142857,38
7,OH,550.2857142857143,38
8,GA,534.0,38
9,NC,442.2857142857143,38
10,AZ,423.7142857142857,38
11,WA,422.2857142857143,38
12,AL,417.14285714285717,38
13,NJ,399.14285714285717,38
14,TN,350.42857142857144,38
15,MA,348.85714285714283,38
16,MD,334.7142857142857,38
17,MI,313.57142857142856,38
18,MN,269.57142857142856,38
19,CO,268.57142857142856,38
20,NV,251.57142857142858,38
21,IN,248.14285714285714,38
22,LA,221.14285714285714,38
23,SC,209.57142857142858,38
24,MO,199.42857142857142,38
25,KY,191.85714285714286,38
26,OR,191.28571428571428,38
27,IA,170.0,38
28,WI,169.85714285714286,38
29,CT,155.14285714285714,38
30,OK,153.42857142857142,38
31,AR,114.0,38
32,KS,102.42857142857143,38
33,UT,101.14285714285714,38
34,MS,95.71428571428571,38
35,NM,79.57142857142857,38
36,NE,76.71428571428571,38
37,RI,66.71428571428571,38
38,NH,66.71428571428571,38
39,ME,57.714285714285715,38
40,WV,57.57142857142857,38
41,ID,55.857142857142854,38
42,MT,35.714285714285715,38
43,SD,33.42857142857143,38
44,VT,17.714285714285715,38
45,ND,16.571428571428573,38
46,WY,16.142857142857142,38
47,DE,12.857142857142858,38
0,CA,2113.5714285714284,39
1,TX,1250.142857142857,39
2,NY,1111.7142857142858,39
3,FL,733.0,39
4,VA,613.5714285714286,39
5,PA,548.5714285714286,39
6,GA,503.7142857142857,39
7,IL,463.57142857142856,39
8,OH,462.42857142857144,39
9,NC,389.7142857142857,39
10,AZ,381.57142857142856,39
11,TN,362.0,39
12,AL,355.85714285714283,39
13,WA,351.0,39
14,NJ,348.0,39
15,MA,316.0,39
16,MD,278.42857142857144,39
17,MI,268.0,39
18,CO,256.42857142857144,39
19,MN,238.28571428571428,39
20,IN,220.0,39
21,NV,206.57142857142858,39
22,MO,199.42857142857142,39
23,OR,183.85714285714286,39
24,SC,179.85714285714286,39
25,LA,175.71428571428572,39
26,IA,166.0,39
27,WI,158.85714285714286,39
28,KY,152.71428571428572,39
29,CT,138.14285714285714,39
30,OK,128.0,39
31,AR,107.57142857142857,39
32,UT,90.42857142857143,39
33,KS,90.0,39
34,NM,72.28571428571429,39
35,MS,71.71428571428571,39
36,NE,64.42857142857143,39
37,NH,63.42857142857143,39
38,ID,53.857142857142854,39
39,ME,53.142857142857146,39
40,RI,47.857142857142854,39
41,WV,45.142857142857146,39
42,SD,25.714285714285715,39
43,MT,25.285714285714285,39
44,VT,23.142857142857142,39
45,DE,14.714285714285714,39
46,ND,13.428571428571429,39
47,WY,11.428571428571429,39
0,CA,1639.7142857142858,40
1,TX,965.1428571428571,40
2,NY,821.7142857142857,40
3,FL,560.1428571428571,40
4,VA,435.85714285714283,40
5,PA,390.2857142857143,40
6,GA,379.0,40
7,OH,378.0,40
8,IL,355.42857142857144,40
9,AL,300.57142857142856,40
10,AZ,269.7142857142857,40
11,NJ,263.42857142857144,40
12,NC,259.42857142857144,40
13,WA,255.71428571428572,40
14,MA,222.85714285714286,40
15,TN,216.71428571428572,40
16,MD,198.28571428571428,40
17,MI,193.0,40
18,CO,174.57142857142858,40
19,IN,167.28571428571428,40
20,MN,160.57142857142858,40
21,NV,150.85714285714286,40
22,LA,148.0,40
23,MO,141.0,40
24,OR,131.0,40
25,SC,129.28571428571428,40
26,KY,118.14285714285714,40
27,WI,118.14285714285714,40
28,CT,116.85714285714286,40
29,IA,114.42857142857143,40
30,OK,97.0,40
31,AR,78.85714285714286,40
32,UT,70.28571428571429,40
33,NM,65.14285714285714,40
34,KS,60.285714285714285,40
35,MS,58.42857142857143,40
36,NH,43.714285714285715,40
37,RI,41.142857142857146,40
38,NE,41.0,40
39,ID,35.42857142857143,40
40,ME,35.0,40
41,WV,32.142857142857146,40
42,MT,20.857142857142858,40
43,VT,19.142857142857142,40
44,SD,15.0,40
45,ND,11.714285714285714,40
46,DE,10.714285714285714,40
47,WY,8.857142857142858,40
0,CA,1642.857142857143,41
1,TX,968.2857142857143,41
2,NY,860.0,41
3,FL,569.0,41
4,VA,433.0,41
5,GA,401.57142857142856,41
6,OH,390.7142857142857,41
7,PA,371.42857142857144,41
8,IL,347.57142857142856,41
9,AL,302.57142857142856,41
10,NC,280.14285714285717,41
11,AZ,275.7142857142857,41
12,WA,265.7142857142857,41
13,NJ,259.0,41
14,TN,221.28571428571428,41
15,MA,205.0,41
16,MD,204.42857142857142,41
17,MI,178.28571428571428,41
18,CO,158.85714285714286,41
19,IN,153.85714285714286,41
20,MN,152.85714285714286,41
21,NV,149.57142857142858,41
22,MO,136.14285714285714,41
23,LA,134.85714285714286,41
24,OR,133.85714285714286,41
25,SC,126.0,41
26,KY,113.14285714285714,41
27,WI,112.14285714285714,41
28,OK,100.57142857142857,41
29,IA,98.85714285714286,41
30,CT,95.71428571428571,41
31,UT,76.85714285714286,41
32,KS,73.0,41
33,AR,72.14285714285714,41
34,MS,53.57142857142857,41
35,NM,51.714285714285715,41
36,NE,50.857142857142854,41
37,NH,42.714285714285715,41
38,RI,41.857142857142854,41
39,WV,40.42857142857143,41
40,ME,35.42857142857143,41
41,ID,35.285714285714285,41
42,MT,21.285714285714285,41
43,VT,18.0,41
44,SD,17.857142857142858,41
45,ND,13.285714285714286,41
46,DE,8.0,41
47,WY,7.142857142857143,41
0,CA,1300.857142857143,42
1,NY,739.2857142857143,42
2,TX,736.7142857142857,42
3,FL,461.85714285714283,42
4,VA,369.57142857142856,42
5,GA,296.14285714285717,42
6,PA,293.57142857142856,42
7,OH,279.0,42
8,IL,264.14285714285717,42
9,AZ,245.71428571428572,42
10,NC,228.71428571428572,42
11,AL,223.14285714285714,42
12,NJ,211.71428571428572,42
13,WA,208.42857142857142,42
14,MA,182.28571428571428,42
15,MD,161.28571428571428,42
16,TN,155.85714285714286,42
17,MI,139.0,42
18,CO,135.0,42
19,IN,133.14285714285714,42
20,MN,124.85714285714286,42
21,LA,113.85714285714286,42
22,NV,109.57142857142857,42
23,MO,107.28571428571429,42
24,SC,107.28571428571429,42
25,OR,101.85714285714286,42
26,OK,93.14285714285714,42
27,WI,92.14285714285714,42
28,KY,88.42857142857143,42
29,IA,87.14285714285714,42
30,CT,83.0,42
31,UT,53.714285714285715,42
32,KS,45.714285714285715,42
33,MS,44.714285714285715,42
34,AR,44.142857142857146,42
35,NH,37.857142857142854,42
36,NM,37.142857142857146,42
37,RI,36.42857142857143,42
38,NE,35.0,42
39,WV,29.0,42
40,ME,27.857142857142858,42
41,ID,20.428571428571427,42
42,VT,15.0,42
43,MT,14.571428571428571,42
44,DE,11.142857142857142,42
45,SD,10.428571428571429,42
46,ND,7.571428571428571,42
47,WY,3.5714285714285716,42
0,CA,1508.857142857143,43
1,TX,841.8571428571429,43
2,NY,784.5714285714286,43
3,FL,499.7142857142857,43
4,VA,439.7142857142857,43
5,IL,335.42857142857144,43
6,PA,334.2857142857143,43
7,GA,323.14285714285717,43
8,OH,285.57142857142856,43
9,NC,284.7142857142857,43
10,AL,247.57142857142858,43
11,AZ,242.28571428571428,43
12,WA,239.28571428571428,43
13,NJ,230.85714285714286,43
14,MA,208.71428571428572,43
15,MD,207.42857142857142,43
16,TN,180.0,43
17,MN,162.42857142857142,43
18,MI,160.0,43
19,IN,149.28571428571428,43
20,CO,138.42857142857142,43
21,MO,130.14285714285714,43
22,LA,129.85714285714286,43
23,OR,127.42857142857143,43
24,NV,126.42857142857143,43
25,SC,117.28571428571429,43
26,KY,112.14285714285714,43
27,WI,103.14285714285714,43
28,IA,97.42857142857143,43
29,CT,93.14285714285714,43
30,OK,89.14285714285714,43
31,UT,64.71428571428571,43
32,AR,54.42857142857143,43
33,KS,52.142857142857146,43
34,NM,46.57142857142857,43
35,MS,46.42857142857143,43
36,NE,44.57142857142857,43
37,RI,37.142857142857146,43
38,ID,31.571428571428573,43
39,NH,30.0,43
40,ME,29.142857142857142,43
41,WV,28.142857142857142,43
42,VT,18.0,43
43,MT,16.857142857142858,43
44,SD,15.142857142857142,43
45,ND,11.285714285714286,43
46,DE,9.0,43
47,WY,5.714285714285714,43
0,CA,1494.4285714285713,44
1,TX,833.8571428571429,44
2,NY,801.0,44
3,FL,560.4285714285714,44
4,VA,449.42857142857144,44
5,GA,360.14285714285717,44
6,PA,352.42857142857144,44
7,IL,349.85714285714283,44
8,OH,315.0,44
9,AZ,272.7142857142857,44
10,AL,262.2857142857143,44
11,NC,258.42857142857144,44
12,NJ,254.71428571428572,44
13,WA,235.71428571428572,44
14,MA,228.42857142857142,44
15,MD,208.28571428571428,44
16,MI,192.0,44
17,TN,182.85714285714286,44
18,MO,155.85714285714286,44
19,NV,152.14285714285714,44
20,MN,147.57142857142858,44
21,CO,141.14285714285714,44
22,IN,139.42857142857142,44
23,OR,122.71428571428571,44
24,LA,119.57142857142857,44
25,SC,116.28571428571429,44
26,KY,109.57142857142857,44
27,WI,106.57142857142857,44
28,CT,100.0,44
29,IA,96.71428571428571,44
30,OK,77.42857142857143,44
31,UT,59.714285714285715,44
32,AR,58.857142857142854,44
33,KS,54.42857142857143,44
34,MS,49.714285714285715,44
35,NM,44.0,44
36,NE,42.857142857142854,44
37,ID,41.857142857142854,44
38,NH,38.0,44
39,RI,34.42857142857143,44
40,WV,33.714285714285715,44
41,ME,30.714285714285715,44
42,MT,18.142857142857142,44
43,VT,16.142857142857142,44
44,SD,15.571428571428571,44
45,WY,11.0,44
46,ND,9.857142857142858,44
47,DE,8.714285714285714,44
0,CA,1316.5714285714287,45
1,NY,813.7142857142857,45
2,TX,753.2857142857143,45
3,FL,473.7142857142857,45
4,VA,404.0,45
5,PA,347.7142857142857,45
6,GA,305.42857142857144,45
7,IL,299.0,45
8,OH,279.7142857142857,45
9,NC,251.42857142857142,45
10,AZ,239.28571428571428,45
11,WA,238.57142857142858,45
12,AL,238.57142857142858,45
13,NJ,238.28571428571428,45
14,MA,200.42857142857142,45
15,MD,192.28571428571428,45
16,NV,174.14285714285714,45
17,TN,172.28571428571428,45
18,MI,171.0,45
19,MN,152.0,45
20,MO,146.42857142857142,45
21,CO,141.57142857142858,45
22,SC,124.85714285714286,45
23,OR,124.42857142857143,45
24,IN,123.42857142857143,45
25,LA,116.42857142857143,45
26,WI,114.71428571428571,45
27,CT,107.28571428571429,45
28,KY,94.71428571428571,45
29,IA,93.14285714285714,45
30,OK,83.28571428571429,45
31,KS,63.0,45
32,UT,55.714285714285715,45
33,AR,53.57142857142857,45
34,NE,50.42857142857143,45
35,MS,43.142857142857146,45
36,NM,41.142857142857146,45
37,ID,35.285714285714285,45
38,NH,35.0,45
39,RI,32.142857142857146,45
40,ME,31.857142857142858,45
41,WV,30.857142857142858,45
42,MT,23.285714285714285,45
43,SD,13.857142857142858,45
44,VT,13.428571428571429,45
45,WY,10.428571428571429,45
46,ND,10.428571428571429,45
47,DE,10.142857142857142,45
0,CA,1195.857142857143,46
1,NY,770.5714285714286,46
2,TX,725.5714285714286,46
3,FL,509.2857142857143,46
4,VA,367.42857142857144,46
5,PA,315.14285714285717,46
6,IL,306.7142857142857,46
7,GA,301.14285714285717,46
8,OH,256.14285714285717,46
9,AL,246.14285714285714,46
10,NC,242.0,46
11,MA,227.0,46
12,WA,221.71428571428572,46
13,NJ,221.14285714285714,46
14,AZ,212.71428571428572,46
15,MD,188.28571428571428,46
16,TN,164.14285714285714,46
17,MI,148.42857142857142,46
18,NV,141.0,46
19,CO,135.42857142857142,46
20,MN,134.85714285714286,46
21,MO,133.28571428571428,46
22,IN,125.0,46
23,IA,120.57142857142857,46
24,LA,118.14285714285714,46
25,SC,109.71428571428571,46
26,OR,108.85714285714286,46
27,KY,104.57142857142857,46
28,WI,98.85714285714286,46
29,CT,85.85714285714286,46
30,OK,76.71428571428571,46
31,KS,60.0,46
32,AR,50.285714285714285,46
33,NE,44.714285714285715,46
34,UT,44.0,46
35,MS,43.0,46
36,NM,36.0,46
37,ID,34.285714285714285,46
38,RI,31.714285714285715,46
39,WV,27.571428571428573,46
40,ME,26.857142857142858,46
41,NH,24.857142857142858,46
42,MT,19.285714285714285,46
43,VT,15.428571428571429,46
44,SD,14.142857142857142,46
45,ND,12.714285714285714,46
46,DE,10.428571428571429,46
47,WY,10.285714285714286,46
0,CA,996.8571428571429,47
1,TX,737.2857142857143,47
2,NY,706.5714285714286,47
3,FL,408.7142857142857,47
4,VA,325.14285714285717,47
5,PA,268.57142857142856,47
6,IL,265.7142857142857,47
7,OH,250.14285714285714,47
8,GA,248.14285714285714,47
9,AL,214.71428571428572,47
10,NC,194.71428571428572,47
11,WA,186.42857142857142,47
12,NJ,185.57142857142858,47
13,MA,181.14285714285714,47
14,AZ,174.0,47
15,MD,157.57142857142858,47
16,TN,144.14285714285714,47
17,MI,124.14285714285714,47
18,MN,117.85714285714286,47
19,CO,111.71428571428571,47
20,NV,111.71428571428571,47
21,MO,108.71428571428571,47
22,IN,102.14285714285714,47
23,LA,99.28571428571429,47
24,OR,91.14285714285714,47
25,KY,85.71428571428571,47
26,SC,80.28571428571429,47
27,IA,79.85714285714286,47
28,CT,76.71428571428571,47
29,WI,72.85714285714286,47
30,OK,61.714285714285715,47
31,AR,49.42857142857143,47
32,KS,45.714285714285715,47
33,UT,44.714285714285715,47
34,NE,41.857142857142854,47
35,MS,40.857142857142854,47
36,NM,33.42857142857143,47
37,ID,32.0,47
38,RI,28.714285714285715,47
39,WV,23.714285714285715,47
40,NH,21.857142857142858,47
41,ME,21.571428571428573,47
42,VT,14.0,47
43,MT,13.0,47
44,SD,11.714285714285714,47
45,DE,8.571428571428571,47
46,ND,8.0,47
47,WY,4.285714285714286,47
0,CA,1076.4285714285713,48
1,TX,699.1428571428571,48
2,NY,681.0,48
3,FL,444.7142857142857,48
4,VA,366.0,48
5,PA,286.42857142857144,48
6,GA,264.2857142857143,48
7,IL,263.14285714285717,48
8,OH,225.42857142857142,48
9,AL,221.42857142857142,48
10,NC,209.0,48
11,NJ,201.85714285714286,48
12,MA,191.14285714285714,48
13,AZ,172.0,48
14,WA,165.28571428571428,48
15,MD,165.0,48
16,TN,153.28571428571428,48
17,NV,140.28571428571428,48
18,MI,132.71428571428572,48
19,MN,124.85714285714286,48
20,CO,119.42857142857143,48
21,IN,111.85714285714286,48
22,MO,104.85714285714286,48
23,OR,98.42857142857143,48
24,CT,93.14285714285714,48
25,SC,87.85714285714286,48
26,LA,87.57142857142857,48
27,KY,85.28571428571429,48
28,WI,85.14285714285714,48
29,IA,73.0,48
30,OK,66.0,48
31,AR,55.42857142857143,48
32,KS,51.42857142857143,48
33,NE,45.142857142857146,48
34,UT,43.42857142857143,48
35,NM,42.42857142857143,48
36,MS,37.142857142857146,48
37,RI,31.857142857142858,48
38,NH,29.857142857142858,48
39,WV,26.857142857142858,48
40,ME,22.285714285714285,48
41,ID,22.0,48
42,VT,12.428571428571429,48
43,MT,12.142857142857142,48
44,SD,11.142857142857142,48
45,ND,9.571428571428571,48
46,DE,6.857142857142857,48
47,WY,6.0,48
0,TX,1295.5714285714287,49
1,CA,1260.4285714285713,49
2,NY,787.2857142857143,49
3,FL,508.57142857142856,49
4,VA,437.0,49
5,PA,330.85714285714283,49
6,IL,318.0,49
7,GA,292.85714285714283,49
8,AL,267.7142857142857,49
9,NC,260.14285714285717,49
10,OH,254.57142857142858,49
11,NJ,248.28571428571428,49
12,MA,222.71428571428572,49
13,AZ,220.71428571428572,49
14,WA,207.42857142857142,49
15,MD,186.0,49
16,TN,172.71428571428572,49
17,MI,165.71428571428572,49
18,CO,156.0,49
19,MN,152.85714285714286,49
20,MO,148.14285714285714,49
21,IN,143.57142857142858,49
22,NV,142.57142857142858,49
23,OR,124.14285714285714,49
24,LA,111.14285714285714,49
25,SC,111.0,49
26,KY,101.42857142857143,49
27,IA,97.57142857142857,49
28,WI,92.57142857142857,49
29,OK,86.85714285714286,49
30,CT,79.71428571428571,49
31,MS,62.42857142857143,49
32,AR,59.0,49
33,KS,58.142857142857146,49
34,UT,57.0,49
35,NM,54.285714285714285,49
36,NE,40.57142857142857,49
37,RI,39.142857142857146,49
38,WV,35.42857142857143,49
39,ME,32.57142857142857,49
40,ID,28.285714285714285,49
41,NH,23.428571428571427,49
42,VT,15.428571428571429,49
43,MT,14.714285714285714,49
44,SD,13.571428571428571,49
45,DE,12.714285714285714,49
46,ND,10.0,49
47,WY,7.0,49
